system_id,curve,x,y
b2_seed_ensemble,ROC,0.0182533341527871,0.2482876712328767
b2_seed_ensemble,ROC,0.0183455227091143,0.2482876712328767
b2_seed_ensemble,ROC,0.0184069817466658,0.2482876712328767
b2_seed_ensemble,ROC,0.0184377112654415,0.2482876712328767
b2_seed_ensemble,ROC,0.0184377112654415,0.25
b2_seed_ensemble,ROC,0.0186220883780959,0.25
b2_seed_ensemble,ROC,0.0186220883780959,0.2517123287671233
b2_seed_ensemble,ROC,0.018960113084629,0.2517123287671233
b2_seed_ensemble,ROC,0.018960113084629,0.2534246575342466
b2_seed_ensemble,ROC,0.0190523016409563,0.2534246575342466
b2_seed_ensemble,ROC,0.0190523016409563,0.2551369863013699
b2_seed_ensemble,ROC,0.0192366787536107,0.2551369863013699
b2_seed_ensemble,ROC,0.0192366787536107,0.2585616438356164
b2_seed_ensemble,ROC,0.019666892016471,0.2585616438356164
b2_seed_ensemble,ROC,0.019666892016471,0.2602739726027397
b2_seed_ensemble,ROC,0.0197590805727982,0.2602739726027397
b2_seed_ensemble,ROC,0.0197590805727982,0.261986301369863
b2_seed_ensemble,ROC,0.0200049167230041,0.261986301369863
b2_seed_ensemble,ROC,0.0200049167230041,0.2636986301369863
b2_seed_ensemble,ROC,0.0204351299858644,0.2636986301369863
b2_seed_ensemble,ROC,0.0204351299858644,0.2654109589041096
b2_seed_ensemble,ROC,0.0205273185421916,0.2654109589041096
b2_seed_ensemble,ROC,0.0205273185421916,0.2671232876712329
b2_seed_ensemble,ROC,0.0206502366172945,0.2671232876712329
b2_seed_ensemble,ROC,0.0206502366172945,0.2688356164383562
b2_seed_ensemble,ROC,0.0208653432487247,0.2688356164383562
b2_seed_ensemble,ROC,0.0208653432487247,0.2705479452054795
b2_seed_ensemble,ROC,0.0212340974740335,0.2705479452054795
b2_seed_ensemble,ROC,0.0212340974740335,0.273972602739726
b2_seed_ensemble,ROC,0.021295556511585,0.273972602739726
b2_seed_ensemble,ROC,0.021295556511585,0.2756849315068493
b2_seed_ensemble,ROC,0.0216643107368938,0.2756849315068493
b2_seed_ensemble,ROC,0.0216643107368938,0.2773972602739726
